,0,1,2
61,Metallica,The Memory Remains,"Fortune fame  
Mirror vain  
Gone insane  
But the memory remains  
Heavy rings on fingers wave  
Another star denies the grave  
See the nowhere crowd cry the nowhere tears of honor  
  
Like twisted vines that grow  
Hide and swallow mansions whole  
And dim the light of an already faded prima donna  
Fortune fame  
Mirror vain  
Gone insane  
Fortune fame  
  
Mirror vain  
Gone insane  
But the memory remains  
Heavy rings hold cigarettes  
Up to lips that time forgets  
While the Hollywood sun sets behind your back  
And can't the band play on  
  
Just listen, they play my song  
Ash to ash  
Dust to dust  
Fade to black  
Fortune, fame  
Mirror vain  
Gone insane  
Fortune, fame  
Mirror vain  
Gone insane  
Dance little tin goddess  
  
Na na na na na na na na na da  
Na na na na na na na na na na da na  
Na na na na na na na na na da na na na  
Na na na na na na na da na  
  
Drift away  
Fade away  
Little tin goddess  
Ash to ash  
Dust to dust  
Fade to black  
Fortune, fame  
Mirror vain  
Gone insane  
Fortune, fame  
Mirror vain  
  
Gone insane  
But the memory remains  
Ash to ash  
Dust to dust  
Fade to black  
The memories remain  
Yeah  
To this faded prima donna  
Yeah, yeah, yeah, yeah  
Dance little tin goddess dance  
  
Na na na na na na na na na da  
Na na na na na na na na na na da na  
Na na na na na na na na na da na na na  
Na na na na na na na da na  
  
[Repeat: x3]  
Ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra  
Da ra ra ra ra ra  
(Say yes, at least say hello)

"
62,Metallica,The More I See,"From where I stand I see  
Pain suffering and misery  
The more I see the more I see  
The less the less I believe  
  
From where I stand I see  
Hate violence and war  
  
The more I see the more I see  
The less the less I believe  
  
The more I see the more I see  
The less the less I believe  
(I believe)  
  
(From where I stand I see  
Pain, suffer, and misery)  
  
The more I see (the more I see)  
The less the less I believe  
The more I see  
The more I see  
The more I see, yeah  
The more I see, yeah  
The more I see, yeah  
The less, the less I believe  
  
Thank You

"
63,Metallica,The Other New Song,"Woah yeah  
Woah oh  
Woah oh  
Woah oh  
  
The vultures come  
The vultures come for me  
Fly around sun  
But now too late for me  
Just sit and stare  
Wait 'til I hit the ground  
Little vultures tear  
Little vultures tear at flesh  
  
Vulture is down to stay  
Pick the bone until your clean  
Bone to bone and in between  
Pick the bone until your clean  
  
Woah oh  
Woah oh  
Woah yeah  
Woah oh  
Woah oh woah  
  
Right without soul  
I rummage high and low  
Search for my soul  
Search though I'm high above  
We leave behind  
Too late, too late again  
I just want to search the soul  
But my soul is flesh and bone again  
  
Vultures is down to stay  
Pick the bone until your clean  
Bone to bone and in between  
Pick the bone until your clean  
  
Woah oh  
Woah oh  
Woah yeah  
Woah woah  
Woah oh woah  
  
Vulturus  
Charge out Vulturus  
Vulturus  
  
(solo)  
  
Vulturus  
Charge out Vulturus  
Vulturus  
  
Woah yeah  
Woah oh  
Woah yeah  
Woah oh  
Woah yeah  
Woah oh  
Woah yeah  
Woah oh  
  
Vulture is down to stay  
Pick the bone until your clean  
Bone to bone and in between  
Pick the bone until your clean  
  
Woah oh yeah  
Woah oh  
Woah yeah  
Woah oh yeah  
Woah oh woah!  
  
Vulturus!

"
64,Metallica,The Outlaw Torn,"And now I wait my whole lifetime for you  
And now I wait my whole lifetime for you  
I ride the dirt, I ride the tide for you  
I search the outside, search inside for you  
To take back what you left me  
I know I'll always burn to be  
The one who seeks so I may find  
And now I wait my whole lifetime  
Outlaw of torn and I'm torn  
So on I wait my whole lifetime for you  
So on I wait my whole lifetime for you  
The more I search, the more my need for you  
The more I bless, the more I bleed for you  
You make me smash the clock and feel  
I'd rather die behind the wheel  
Time was never on my side  
So on I wait my whole lifetime  
Outlaw of torn and I'm torn  
  
Hear me  
And if close my mind in fear  
Please pry it open  
See me  
And if my face becomes sincere  
Beware  
Hold me  
If when I start to come undone  
Stitch me together  
Save me  
And when you see me strut  
Remind me of what left this outlaw torn

"
65,Metallica,The Prince,"(Originally recorded by Diamond Head)  
  
Now I see his face, I see his smile  
Such a lonely place, no golden mile  
Eyes tell of morbid tales, of his black heart  
His deeds through ages past, tell of his part  
  
See his face, see his smile  
Time to die  
Yo-ooh, wo-ooh, noo  
  
Angel from below, change my dreams  
I want for glory's hour, for wealth's esteem  
I wish to sell my soul, to be reborn  
I wish for earthly riches, don't want no crown of thorns  
  
See his face, see his smile  
Time to die  
Wo-ooh, oo-ooh, noo  
  
I was born a fool, don't want to stay that way  
Devil take my soul, with diamonds you repay  
I don't care for heaven, so don't you look for me to cry  
And I will burn in hell, from the day I die  
  
See his face, see his smile  
Time to die  
Wo-ooh, no-ooh, no

"
66,Metallica,The Shortest Straw,"Suspicion is your name  
Your honesty to blame  
Put dignity to shame  
Dishonor  
Witch hunt modern day  
Determining decay  
The blatter and disarray  
Disfigure  
The public eyes' disgrace  
Defying common place  
Unending paper chase  
Unending  
Deafening  
Painstaking  
Reckoning  
This vertigo it doth bring  
  
Shortest straw  
Challenge liberty  
Downed by law  
Live in infamy  
Rub you raw  
Witch hunt riding through  
Shortest straw  
This shortest straw has been pulled for you  
  
Pulled for you  
Shortest straw  
Pulled for you  
Shortest straw  
Pulled for you  
Shortest straw  
Shortest straw has been pulled for you  
  
The accusations fly  
Discrimination, why?  
Your inner self to die  
Intruding  
Doubt sunk itself in you  
It's teeth and talons through  
Your living catch twenty two  
Deluding  
A mass hysteria  
A megalomania  
Reveal dementia  
Reveal  
Secretly  
Silently  
Certainly  
In vertigo you will be  
  
Shortest straw  
Challenge liberty  
Downed by law  
Live in infamy  
Rub you raw  
Witch hunt riding through  
Shortest straw  
This shortest straw has been pulled for you  
  
Pulled for you  
Shortest straw  
Pulled for you  
Shortest straw  
Pulled for you  
Shortest straw  
Shortest straw has been pulled for you  
Shortest straw  
Pulled for you  
Shortest straw  
Pulled for you  
Shortest straw  
Pulled for you  
Shortest straw  
Shortest straw has been pulled for you  
  
Behind you, hands are tied  
Your being, ostracized  
Your hell is multiplied  
Upending  
The fallout has begun  
Oppressive damage done  
Your many turned to none  
To nothing  
You're reaching your nadir  
Your will has disappeared  
The lie is crystal clear  
Defending  
Channels red  
One word said  
Blacklisted  
With vertigo make you dead  
  
Shortest straw  
Challenge liberty  
Downed by law  
Live in infamy  
Rub you raw  
Witch hunt riding through  
Shortest straw  
This shortest straw has been pulled for you  
Pulled for you

"
67,Metallica,The Small Hours,"(Originally recorded by Holocaust)  
  
Look out at the darkness, and you will see  
Just call my name and I'll be there  
You cannot touch me, you would not dare  
I am the chill that's in the air  
  
And I try to get through to you, in my own special way  
As the barriers crumble, at the end of the day, a-ha  
  
Dark rivers are flowing, back into the past  
You are the fish for which I cast  
And what of the future, what is to be  
As the rivers flow into the sea  
  
And I try to get through to you, in my own special way  
As the barriers crumble, at the end of the day  
  
Do not take for granted, powers out there  
Don't step into the demon's lair  
Time is an illusion, rising from time  
Steep is the mountain which we climb  
  
And I try to get through to you, in my own special way  
As the barriers crumble, at the end of the day

"
68,Metallica,The Struggle Within,"Reaching out for something you've got to feel  
While clutching to what you had thought was real  
Kicking at a dead horse pleases you  
No way of showing your gratitude  
So many things you don't want to do  
What is it? What have you got to lose  
What the hell  
What is you think you're gonna find?  
Hypocrite  
Boredom sets into the boring mind  
  
Struggle within it suits you fine  
Struggle within your ruin  
Struggle within you seal your own coffin  
Struggle within the struggling within  
Home is not a home it becomes a hell  
Turning it into your prison cell  
Advantages are taken, not handed out  
While you struggle inside your hell  
Reaching out  
Grabbing for something you've got to feel  
Closing in  
The pressure upon you is so real  
  
Struggle within it suits you fine  
Struggle within your ruin  
Struggle within you seal your own coffin  
Struggle within the struggling within  
  
Reaching out for something you've got to feel  
While clutching to what you had thought was real  
What the hell  
What is you think you're gonna find  
Hypocrite  
Boredom sets into the boring mind  
  
Struggle within it suits you fine  
Struggle within your ruin  
Struggle within you seal your own coffin  
Struggle within the struggling within

"
69,Metallica,The Thing That Should Not Be,"Messenger of fear in sight  
Dark deception kills the light  
  
Hybrid children watch the sea  
Pray for father, roaming free  
  
Fearless wretch  
Insanity  
He watches  
Lurking beneath the sea  
Great old one  
Forbidden site  
He searches  
Hunter of the shadows is rising  
Immortal  
In madness you dwell  
  
Crawling chaos, underground  
Cult has summoned, twisted sound  
  
Out from ruins once possessed  
Fallen city, living death  
  
Fearless wretch  
Insanity  
He watches  
Lurking beneath the sea  
Timeless sleep  
Has been upset  
He awakens  
Hunter of the shadows is rising  
Immortal  
In madness you dwell  
  
Not dead which eternal lie  
Stranger eons death may die  
  
Drain you of your sanity  
Face the thing that should not be  
  
Fearless wretch  
Insanity  
He watches  
Lurking beneath the sea  
Great old one  
Forbidden site  
He searches  
Hunter of the shadows is rising  
Immortal  
In madness you dwell

"
70,Metallica,The Unforgiven III,"How could he know this new dawn's light  
Would change his life forever?  
Set sail to sea but pulled off course  
By the light of golden treasure  
  
Was he the one causing pain  
With his careless dreaming?  
Been afraid  
Always afraid  
Of the things he's feeling  
He could just be gone  
  
He would just sail on  
He would just sail on  
  
How can I be lost?  
If I've got nowhere to go?  
Searched the seas of gold  
How come it's got so cold?  
How can I be lost  
In remembrance I relive  
How can I blame you  
When it's me I can't forgive?  
  
These days drift on inside a fog  
It's thick and suffocating  
This seeking life outside its hell  
Inside intoxicating  
He's run aground  
Like his life  
Water's much too shallow  
Slipping fast  
Down with the ship  
Fading in the shadows now  
A castaway  
  
Blame  
All gone  
Away  
  
Blame gone away  
  
How can I be lost  
If I've got nowhere to go?  
Search for seas of gold  
How come it's got so cold?  
How can I be lost  
In remembrance I relive  
And how can I blame you  
When it's me I can't forgive?  
  
Forgive me  
Forgive me not  
Forgive me  
Forgive me not  
Forgive me  
Forgive me not  
Forgive me  
Forgive me, why can't I forgive me?  
  
Set sail to sea but pulled off course  
By the light of golden treasure  
How could he know this new dawn's light  
Would change his life forever  
  
How can I be lost  
If I've got nowhere to go?  
Search for seas of gold  
How come it's got so cold?  
How can I be lost  
In remembrance I relive  
So how can I blame you  
When it's me I can't forgive?

"
